episode_id,method,score,progress_norm
rollout_000179,motion_ridge,0.396251916885376,0.4183460006088877
rollout_000180,motion_ridge,0.9336364269256592,0.9731918761706796
rollout_000181,motion_ridge,0.33937716484069824,0.3364883923768944
rollout_000182,motion_ridge,0.07211804389953613,0.0743292707262813
rollout_000183,motion_ridge,0.7432200908660889,0.6436274865710583
rollout_000184,motion_ridge,0.8918453454971313,0.8673714191148727
rollout_000185,motion_ridge,0.9019834995269775,0.8832651963688277
rollout_000186,motion_ridge,0.8533622622489929,0.8667285386350096
rollout_000187,motion_ridge,0.0952000617980957,0.0861142608869825
rollout_000188,motion_ridge,0.22850406169891357,0.2379130432602888
rollout_000189,motion_ridge,0.8127601146697998,0.76115500338019
rollout_000190,motion_ridge,0.32465660572052,0.3513452381479268
rollout_000191,motion_ridge,0.8527543544769287,0.9520566247263924
rollout_000192,motion_ridge,0.3342097997665405,0.3783339356541229
rollout_000193,motion_ridge,0.8710617423057556,0.9921991395905944
rollout_000194,motion_ridge,0.851969838142395,0.8081683259958902
rollout_000195,motion_ridge,0.37144899368286133,0.414060756157449
rollout_000196,motion_ridge,0.8233790397644043,0.7671293198353507
rollout_000197,motion_ridge,0.8986223340034485,0.883912533694635
rollout_000198,motion_ridge,0.294000506401062,0.3477508968326125
rollout_000199,motion_ridge,0.8557546138763428,0.9223817283074832
rollout_000200,motion_ridge,0.859912633895874,0.9051219822820096
rollout_000201,motion_ridge,0.8185431361198425,0.6696990415733414
rollout_000202,motion_ridge,0.311464786529541,0.2127569239740663
rollout_000203,motion_ridge,0.8373085260391235,0.7478324184048127
rollout_000204,motion_ridge,0.8112622499465942,0.8757581862091046
rollout_000205,motion_ridge,0.8459534645080566,0.9406594315626848
rollout_000206,motion_ridge,0.6620309948921204,0.6384131564215703
rollout_000207,motion_ridge,0.6429170370101929,0.7366261970024126
rollout_000208,motion_ridge,0.6946259140968323,0.703793810468539
rollout_000209,motion_ridge,0.8511273860931396,0.9810345914128497
rollout_000210,motion_ridge,0.8686965107917786,0.9811806445758092
rollout_000211,motion_ridge,0.8663755059242249,0.8673350606348026
rollout_000212,motion_ridge,0.8328526616096497,0.8159387132077105
rollout_000213,motion_ridge,0.3408550024032593,0.3559919925736529
rollout_000214,motion_ridge,0.8852177858352661,0.8829349206272877
rollout_000215,motion_ridge,0.5301960706710815,0.4809047915863917
rollout_000216,motion_ridge,0.8530863523483276,0.979582637322188
rollout_000217,motion_ridge,0.7900324463844299,0.8969637431345907
rollout_000218,motion_ridge,0.8579038977622986,0.772769934126314
rollout_000219,motion_ridge,0.8541207909584045,0.8640088461354865
rollout_000220,motion_ridge,0.7316550016403198,0.6073291730295193
rollout_000221,motion_ridge,0.8618308305740356,0.922520838218298
rollout_000222,motion_ridge,0.8612698912620544,0.9066199058992124
rollout_000223,motion_ridge,0.8820213675498962,0.8623292407368074
rollout_000224,motion_ridge,0.752400279045105,0.8690279913295573
rollout_000225,motion_ridge,0.8460584878921509,0.857965519415878
rollout_000226,motion_ridge,0.8364409804344177,0.7972574850016071
rollout_000227,motion_ridge,0.8015782237052917,0.7945483547650936
rollout_000228,motion_ridge,0.49260413646698,0.4877998077057025
rollout_000229,motion_ridge,0.8881281018257141,1.0
rollout_000230,motion_ridge,0.8780065774917603,0.9655255140966692
rollout_000231,motion_ridge,0.8780502676963806,0.7735367332158888
rollout_000232,motion_ridge,0.5536214113235474,0.5979142323656864
rollout_000233,motion_ridge,0.8396985530853271,0.9838751276398502
rollout_000234,motion_ridge,0.5372172594070435,0.5245838577930424
rollout_000235,motion_ridge,0.8471073508262634,0.9071352820821674
rollout_000236,motion_ridge,0.6920296549797058,0.6328079298392365
rollout_000237,motion_ridge,0.8464871644973755,0.9837917022611684
rollout_000238,motion_ridge,0.8042458891868591,0.7736669756865666
rollout_000239,motion_ridge,0.8547833561897278,0.8606960803642822
rollout_000240,motion_ridge,0.882651150226593,0.8633739410641549
rollout_000241,motion_ridge,0.872005045413971,0.867747514360329
rollout_000242,motion_ridge,0.8247241973876953,0.808765370508797
rollout_000243,motion_ridge,0.8722421526908875,0.7659359989297934
rollout_000244,motion_ridge,0.8896846771240234,0.9808011570199184
rollout_000245,motion_ridge,0.8384811878204346,0.8068817767271089
rollout_000246,motion_ridge,0.4845085144042969,0.5526846737278481
rollout_000247,motion_ridge,0.7843821048736572,0.7404680698864387
rollout_000248,motion_ridge,0.8378729820251465,0.8468146472443575
rollout_000249,motion_ridge,0.8651852011680603,0.7717138302233629
rollout_000250,motion_ridge,0.7021218538284302,0.6399135496991296
rollout_000251,motion_ridge,0.8996224999427795,0.9446293457341016
rollout_000252,motion_ridge,0.8253782391548157,0.7396769476695338
rollout_000253,motion_ridge,0.8734394907951355,0.8493042257506629
rollout_000254,motion_ridge,0.8357611894607544,0.7638390920793989
rollout_000255,motion_ridge,0.8197336196899414,0.7709082256984341
rollout_000256,motion_ridge,0.2522549629211426,0.2770812977181905
rollout_000257,motion_ridge,0.6420691013336182,0.6012369132663493
rollout_000258,motion_ridge,1.0165549516677856,0.9628937081026886
rollout_000259,motion_ridge,0.4078352451324463,0.4814610987655041
rollout_000260,motion_ridge,0.8528718948364258,0.8119226827355785
rollout_000261,motion_ridge,0.3477276563644409,0.3636216157274404
rollout_000262,motion_ridge,0.8673459887504578,0.9791279885917948
rollout_000263,motion_ridge,0.8780291676521301,0.9595487720835124
rollout_000264,motion_ridge,0.8898465633392334,0.9208302436551002
rollout_000265,motion_ridge,0.7863323092460632,0.7594827509701753
rollout_000266,motion_ridge,0.7562128901481628,0.7184720355220592
rollout_000267,motion_ridge,0.8395748734474182,0.8962167162800552
rollout_000268,motion_ridge,0.8715068101882935,0.8612902482998794
rollout_000269,motion_ridge,0.20530164241790771,0.1880135434248092
rollout_000270,motion_ridge,0.8828704357147217,0.8655096303644445
rollout_000271,motion_ridge,0.833695113658905,0.8705469950473896
rollout_000272,motion_ridge,0.7626011371612549,0.6998720783943115
rollout_000273,motion_ridge,0.8438557982444763,0.7537291239892652
rollout_000274,motion_ridge,0.8577790856361389,0.7656015286453397
rollout_000275,motion_ridge,0.28513336181640625,0.3113383432166295
rollout_000276,motion_ridge,0.8877368569374084,0.9851897236070204
rollout_000277,motion_ridge,0.8789244294166565,0.8648975959499312
rollout_000278,motion_ridge,0.18419718742370605,0.1946368134889358
rollout_000279,motion_ridge,0.6883179545402527,0.5447695863778814
rollout_000280,motion_ridge,0.6368745565414429,0.6136821182778888
rollout_000281,motion_ridge,0.8107553720474243,0.7898536539901067
rollout_000282,motion_ridge,0.20779860019683838,0.2094548840839613
rollout_000283,motion_ridge,0.2246495485305786,0.2453566237146078
rollout_000284,motion_ridge,0.458587646484375,0.4367580937676351
rollout_000285,motion_ridge,0.8738970160484314,0.988846026870257
rollout_000286,motion_ridge,0.8585907220840454,0.950881927078436
rollout_000287,motion_ridge,0.9077765941619873,0.9693547663836688
rollout_000288,motion_ridge,0.839312732219696,0.7704319296898358
rollout_000289,motion_ridge,0.27765071392059326,0.2694251196321888
rollout_000290,motion_ridge,0.8436774611473083,0.9818999045073166
rollout_000291,motion_ridge,0.8669732213020325,0.9262623740869332
rollout_000292,motion_ridge,0.8628604412078857,0.8674713853874956
rollout_000293,motion_ridge,0.7730672955513,0.7986610852881196
rollout_000294,motion_ridge,0.8693036437034607,0.8663476737824903
rollout_000295,motion_ridge,0.8073546290397644,0.7599715451387251
rollout_000296,motion_ridge,0.626791775226593,0.5949732919978122
rollout_000297,motion_ridge,0.8584814667701721,0.9215570371463632
rollout_000298,motion_ridge,0.8315593600273132,0.819376505236188
rollout_000299,motion_ridge,0.8770309090614319,0.895457191045071
rollout_000300,motion_ridge,0.1399327516555786,0.1159623730392049
rollout_000301,motion_ridge,1.011523723602295,0.8821220532641009
rollout_000302,motion_ridge,0.8385274410247803,0.98251161228396
rollout_000303,motion_ridge,0.8663181066513062,0.8124751762736133
rollout_000304,motion_ridge,0.8396307826042175,0.97683723736036
rollout_000305,motion_ridge,0.755357563495636,0.7496101334915279
rollout_000306,motion_ridge,0.8735803365707397,0.9492588789318264
rollout_000307,motion_ridge,0.363071084022522,0.3595738677746115
rollout_000308,motion_ridge,0.8205387592315674,0.826980449031914
rollout_000309,motion_ridge,0.06343972682952881,0.0803814881983051
rollout_000310,motion_ridge,0.9025474190711975,0.9738857221753398
rollout_000311,motion_ridge,0.8058004379272461,0.7525599220597593
rollout_000312,motion_ridge,0.8585147857666016,0.8674116871089289
rollout_000313,motion_ridge,0.3535727262496948,0.3591246351265729
rollout_000314,motion_ridge,0.13861453533172607,0.1174170296421337
rollout_000315,motion_ridge,1.0538619756698608,0.9825224682088084
rollout_000316,motion_ridge,0.9089272618293762,0.8774214112430664
rollout_000317,motion_ridge,0.8767478466033936,0.8814448803386962
rollout_000318,motion_ridge,0.4723414182662964,0.3945069451929535
rollout_000319,motion_ridge,0.8042006492614746,0.8381790200234954
rollout_000320,motion_ridge,0.8039528727531433,0.8169554598333895
rollout_000321,motion_ridge,0.8822647333145142,0.8788024470586322
rollout_000322,motion_ridge,0.8856245875358582,0.8643578093538797
rollout_000323,motion_ridge,0.8300600647926331,0.7676937038749547
rollout_000324,motion_ridge,0.7742536067962646,0.7119843113776732
rollout_000325,motion_ridge,0.34564995765686035,0.3749402069160892
rollout_000326,motion_ridge,0.789208173751831,0.7811664011520243
rollout_000327,motion_ridge,0.8916462063789368,0.9663340625569086
rollout_000328,motion_ridge,0.8534185290336609,0.7372310069746241
rollout_000329,motion_ridge,0.9018805623054504,0.9500391590679428
rollout_000330,motion_ridge,0.9139283895492554,0.8383992963772653
rollout_000331,motion_ridge,0.4008293151855469,0.3884168914223396
rollout_000332,motion_ridge,0.6594845652580261,0.6448855004612255
rollout_000333,motion_ridge,0.838864266872406,0.8744346335175436
rollout_000334,motion_ridge,0.44705653190612793,0.4971547833350873
rollout_000335,motion_ridge,0.05166888236999512,0.0295186406566963
rollout_000336,motion_ridge,0.8002613186836243,0.745630163432572
rollout_000337,motion_ridge,1.0091685056686401,0.9518886033905382
rollout_000338,motion_ridge,0.8211766481399536,0.8372668458382481
rollout_000339,motion_ridge,0.5305783748626709,0.5834433366798791
rollout_000340,motion_ridge,0.8687702417373657,0.86137125342967
rollout_000341,motion_ridge,0.8030367493629456,0.7755592860254622
rollout_000342,motion_ridge,0.8243388533592224,0.9836340557122512
rollout_000343,motion_ridge,0.061261653900146484,0.0352416031628365
rollout_000344,motion_ridge,0.9038986563682556,0.879941679434162
rollout_000345,motion_ridge,0.8302606344223022,0.885323294408347
rollout_000346,motion_ridge,0.8626429438591003,0.9332897306832126
rollout_000347,motion_ridge,0.7333240509033203,0.6832712349072435
rollout_000348,motion_ridge,0.8917210698127747,0.9818650517816184
rollout_000349,motion_ridge,0.9234297275543213,0.8446504126480279
rollout_000350,motion_ridge,0.39739811420440674,0.4370787189731518
rollout_000351,motion_ridge,0.8515257239341736,0.8333738945409385
rollout_000352,motion_ridge,0.41660189628601074,0.4407828057866192
rollout_000353,motion_ridge,0.8376976847648621,0.8134402193383903
rollout_000354,motion_ridge,0.8498942255973816,0.8646834327737764
rollout_000355,motion_ridge,0.8593989014625549,0.8585750908365801
rollout_000356,motion_ridge,0.7421200275421143,0.7073781668330774
rollout_000357,motion_ridge,0.8248898386955261,0.7771837067437303
rollout_000358,motion_ridge,0.8813018202781677,0.954579349483374
rollout_000359,motion_ridge,0.40311598777770996,0.4408281609924941
rollout_000360,motion_ridge,0.6852641701698303,0.5967100426223785
rollout_000361,motion_ridge,0.7909954786300659,0.7762208047724073
rollout_000362,motion_ridge,0.2849470376968384,0.2766094155762388
rollout_000363,motion_ridge,0.8966780304908752,0.8657354365858813
rollout_000364,motion_ridge,0.4687931537628174,0.5315051242570099
rollout_000365,motion_ridge,0.8201153874397278,0.7519086789815598
rollout_000366,motion_ridge,0.7012568712234497,0.6263982592305702
rollout_000367,motion_ridge,0.8783524036407471,0.9630219076536338
rollout_000368,motion_ridge,0.5931997299194336,0.568665541913296
rollout_000369,motion_ridge,0.8293609619140625,0.9459180837527956
rollout_000370,motion_ridge,0.843411386013031,0.9194520884637862
rollout_000371,motion_ridge,0.06137382984161377,0.0
rollout_000372,motion_ridge,0.7031177878379822,0.5836819759975148
rollout_000373,motion_ridge,0.8626091480255127,0.9817316829103974
rollout_000374,motion_ridge,0.8549500703811646,0.9622388750754318
rollout_000375,motion_ridge,0.17248284816741943,0.1725406031905546
rollout_000376,motion_ridge,0.8547283411026001,0.7571558006275665
rollout_000377,motion_ridge,0.8874402642250061,0.9463721623066
rollout_000378,motion_ridge,0.85605388879776,0.8837786536660148
rollout_000379,motion_ridge,0.6949012875556946,0.603579864397279
rollout_000380,motion_ridge,0.7179703116416931,0.6030133438392312
rollout_000381,motion_ridge,0.8516513705253601,0.906467108168296
rollout_000382,motion_ridge,0.8293402194976807,0.7615759947303263
rollout_000383,motion_ridge,0.5607223510742188,0.6093951311460661
rollout_000384,motion_ridge,0.891655683517456,0.8635278195346451
rollout_000385,motion_ridge,0.9273163676261902,0.988965385288331
rollout_000386,motion_ridge,0.8550370931625366,0.91436929500585
rollout_000387,motion_ridge,-0.002528667449951172,0.0001264305738894
rollout_000388,motion_ridge,0.9793245196342468,0.8931814794407851
rollout_000389,motion_ridge,0.8843642473220825,0.865288117301996
rollout_000390,motion_ridge,0.33062922954559326,0.36976454342289
rollout_000391,motion_ridge,0.8388885855674744,0.7741470508468264
rollout_000392,motion_ridge,1.0673866271972656,1.0
rollout_000393,motion_ridge,0.8416858315467834,0.8521475370824243
rollout_000394,motion_ridge,0.87603759765625,0.910044836537672
rollout_000395,motion_ridge,0.8360713124275208,0.8330603515192586
rollout_000396,motion_ridge,0.8708263635635376,0.7677452601065653
rollout_000397,motion_ridge,0.8678083419799805,0.8708883006112877
rollout_000398,motion_ridge,0.908618688583374,0.8812262675396925
rollout_000399,motion_ridge,0.8966758847236633,0.8679641796254349
rollout_000400,motion_ridge,0.7997937202453613,0.8385453179918658
rollout_000401,motion_ridge,0.8832125067710876,0.8706878989243637
rollout_000402,motion_ridge,0.8868788480758667,0.8729389579823812
rollout_000403,motion_ridge,0.8912397027015686,0.8634004475689802
rollout_000404,motion_ridge,0.5468158721923828,0.5366308715458055
rollout_000405,motion_ridge,0.8957758545875549,0.8698308943634856
rollout_000406,motion_ridge,0.5025684833526611,0.3861887504751525
rollout_000407,motion_ridge,0.8839065432548523,0.7619840202105344
rollout_000408,motion_ridge,0.8436093926429749,0.7607628319020744
rollout_000409,motion_ridge,0.1651972532272339,0.1876698151979028
rollout_000410,motion_ridge,0.8622995018959045,0.981238924840353
rollout_000411,motion_ridge,0.8397236466407776,0.7528409311743665
rollout_000412,motion_ridge,0.42464256286621094,0.4735395261414991
rollout_000413,motion_ridge,0.4036916494369507,0.449534010509796
rollout_000414,motion_ridge,0.8765016198158264,0.8618197528741476
rollout_000415,motion_ridge,0.8187312483787537,0.7429008405601416
rollout_000416,motion_ridge,0.3521864414215088,0.3756982420236036
rollout_000417,motion_ridge,0.8803917169570923,0.8684513050680945
rollout_000418,motion_ridge,0.8683580160140991,0.970951321350738
rollout_000419,motion_ridge,1.0078704357147217,0.9318391284575744
rollout_000420,motion_ridge,0.8915339708328247,0.872307845139616
rollout_000421,motion_ridge,0.8580260276794434,0.8544916034781694
rollout_000422,motion_ridge,0.8988712430000305,0.8317652567962742
rollout_000423,motion_ridge,0.825954794883728,0.9790164805856416
rollout_000424,motion_ridge,0.8575351238250732,0.8798274825306299
rollout_000425,motion_ridge,0.8656674027442932,0.7793452278700944
rollout_000426,motion_ridge,0.8296891450881958,0.765178325108865
rollout_000427,motion_ridge,0.46132075786590576,0.4856152909554082
rollout_000428,motion_ridge,0.34600210189819336,0.3332286925805737
rollout_000429,motion_ridge,0.523937463760376,0.4407463309113503
rollout_000430,motion_ridge,0.8874803185462952,0.8511142675050074
rollout_000431,motion_ridge,0.8270067572593689,0.8545779211891026
rollout_000432,motion_ridge,0.8089404106140137,0.8732786078415736
rollout_000433,motion_ridge,0.9005641341209412,0.8655175666778362
rollout_000434,motion_ridge,0.6775386929512024,0.637399216093336
rollout_000435,motion_ridge,0.8874725103378296,0.8796366200578318
rollout_000436,motion_ridge,0.8250336647033691,0.9807727218908469
rollout_000437,motion_ridge,0.6251600384712219,0.6319087539500968
rollout_000438,motion_ridge,0.8378350138664246,0.7583474316685597
rollout_000439,motion_ridge,0.8676785826683044,0.8643661757138098
